timestamp,chassis_no,status,error
2026-06-16 08:59:15,MAT557076TUD02107,SUCCESS,
2026-06-16 08:59:19,MAT557076TUD02658,SUCCESS,
2026-06-16 08:59:22,MAT569059TAE13475,SUCCESS,
2026-06-16 08:59:26,MAT778217S2F10881,SUCCESS,
2026-06-16 08:59:30,MAT843206S7E09028,SUCCESS,
2026-06-16 08:59:33,MAT843234T5C08769,SUCCESS,
2026-06-16 09:27:19,MAT558017TVC18890,SUCCESS,
2026-06-16 09:27:22,MAT558053TVD25137,SUCCESS,
2026-06-16 09:27:25,MAT558053TVD25192,SUCCESS,
2026-06-16 09:27:28,MAT563010N7A00767,SUCCESS,
2026-06-16 09:27:31,MAT563060N5B03405,SUCCESS,
2026-06-16 09:27:34,MAT563107T5D10231,SUCCESS,
2026-06-16 09:27:38,MAT566013S1D14061,SUCCESS,
2026-06-16 09:27:39,MAT569052S3N33848,FAILED,"POST /api/crm/saveTicketStage failed (HTTP 500): {'message': 'Previous activity Stage 1 || FOTA / OTA Activities || Dealer Request / Vehicle Ignition On must be completed first.', 'status': False}"
2026-06-16 09:27:41,MAT793012P1D11793,SUCCESS,
2026-06-16 09:27:45,MAT804015S8C06690,SUCCESS,
2026-06-16 09:27:47,MAT804703L5P10284,SUCCESS,
2026-06-16 09:27:50,MAT808024M3K22746,SUCCESS,
2026-06-16 09:27:52,MAT810017N8D08709,SUCCESS,
2026-06-16 09:27:55,MAT828022N3B06450,SUCCESS,
2026-06-16 09:27:58,MAT828032P2C07854,SUCCESS,
2026-06-16 09:28:01,MAT828032P3C09193,SUCCESS,
2026-06-16 09:28:03,MAT828053P2D10160,SUCCESS,
2026-06-16 09:28:06,MAT828053PAH09498,SUCCESS,
2026-06-16 09:28:10,MAT828053PAP16702,SUCCESS,
2026-06-16 09:28:13,MAT843234S5K19491,SUCCESS,
2026-06-16 09:28:37,MAT506514T8B04985,SUCCESS,
2026-06-16 09:28:40,MAT566242T1C09716,SUCCESS,
2026-06-16 09:28:43,MAT570101T1E13952,SUCCESS,
2026-06-16 09:28:44,MAT767322P7N23771,SUCCESS,
2026-06-16 09:28:45,MAT785048R7P21414,SUCCESS,
2026-06-16 09:28:48,MAT802301R2E09636,SUCCESS,
2026-06-16 09:28:50,MAT805021T5B05048,SUCCESS,
2026-06-16 09:28:52,MAT805021T5B05397,SUCCESS,
2026-06-16 09:28:55,MAT805021T5B05398,SUCCESS,
2026-06-16 09:28:58,MAT805021T5C08355,SUCCESS,
2026-06-16 09:28:59,MAT810016N8D08465,SUCCESS,
2026-06-16 09:29:01,MAT810016N8D08699,SUCCESS,
2026-06-16 09:29:03,MAT810057S8P24441,SUCCESS,
2026-06-16 09:29:08,MAT810057T8B03542,SUCCESS,
2026-06-16 09:29:10,MAT810104T8B05149,SUCCESS,
2026-06-16 09:29:14,MAT812014M5C03429,SUCCESS,
2026-06-16 09:29:17,MAT812083T5B05014,SUCCESS,
2026-06-16 09:29:21,MAT828126T2D11516,SUCCESS,
2026-06-16 09:29:23,MAT837018T1C09802,SUCCESS,
2026-06-16 09:29:27,MAT837018T1C10205,SUCCESS,
2026-06-16 09:29:30,MAT837018T1C10275,SUCCESS,
2026-06-16 09:29:33,MAT837018T1C10315,SUCCESS,
2026-06-16 09:29:37,MAT837018T1C10318,SUCCESS,
2026-06-16 09:29:42,MAT837018T1C10321,SUCCESS,
2026-06-16 09:29:45,MAT843237T5D09981,SUCCESS,
2026-06-16 09:29:49,MAT843305R7K17674,SUCCESS,
2026-06-16 09:29:51,MAT843329T7C07340,SUCCESS,
2026-06-16 09:29:52,MAT843329T7E13785,SUCCESS,
2026-06-16 09:31:03,MAT500059T1E13888,SUCCESS,
2026-06-16 09:31:06,MAT503091S3C08477,SUCCESS,
2026-06-16 09:31:09,MAT555313T8E11420,SUCCESS,
2026-06-16 09:31:11,MAT557076TUE03247,SUCCESS,
2026-06-16 09:31:13,MAT558005TVA03794,SUCCESS,
2026-06-16 09:31:15,MAT558010SVK30206,SUCCESS,
2026-06-16 09:31:18,MAT558010TVB11867,SUCCESS,
2026-06-16 09:31:22,MAT558017TVE27772,SUCCESS,
2026-06-16 09:31:25,MAT558053TVB11818,SUCCESS,
2026-06-16 09:31:28,MAT558053TVE29472,SUCCESS,
2026-06-16 09:31:30,MAT566011R3D13275,SUCCESS,
2026-06-16 09:31:31,MAT566013R1D10468,SUCCESS,
2026-06-16 09:31:34,MAT566242T1C09719,SUCCESS,
2026-06-16 09:31:37,MAT777032S1D12307,SUCCESS,
2026-06-16 09:31:40,MAT784059TFC04225,SUCCESS,
2026-06-16 09:31:43,MAT797309T1D13797,SUCCESS,
2026-06-16 09:31:45,MAT802301R2E09736,SUCCESS,
2026-06-16 09:31:49,MAT805021TFF08096,SUCCESS,
2026-06-16 09:31:52,MAT805025T5B06032,SUCCESS,
2026-06-16 09:31:55,MAT810002N5D06621,SUCCESS,
2026-06-16 09:31:59,MAT810016N8B04367,SUCCESS,
2026-06-16 09:32:02,MAT810028R8J16175,SUCCESS,
2026-06-16 09:32:05,MAT810030R8E08503,SUCCESS,
2026-06-16 09:32:08,MAT810058T8E12027,SUCCESS,
2026-06-16 09:32:13,MAT812017N5C05362,SUCCESS,
2026-06-16 09:32:14,MAT817007SFN11289,FAILED,"POST /api/crm/saveTicketStage failed (HTTP 500): {'message': 'Previous activity Stage 1 || FOTA / OTA Activities || Dealer Request / Vehicle Ignition On must be completed first.', 'status': False}"
2026-06-16 09:32:18,MAT817007TFD05145,SUCCESS,
2026-06-16 09:32:22,MAT817007TFE07662,SUCCESS,
2026-06-16 09:32:27,MAT828048R3B05799,SUCCESS,
2026-06-16 09:32:30,MAT828126T2D12228,SUCCESS,
2026-06-16 09:32:33,MAT828126T2D12260,SUCCESS,
2026-06-16 09:32:35,MAT828126T2D12652,SUCCESS,
2026-06-16 09:32:38,MAT829101T3D13800,SUCCESS,
2026-06-16 09:32:41,MAT829101T3D13845,SUCCESS,
2026-06-16 09:32:45,MAT829101T3E14495,SUCCESS,
2026-06-16 09:32:49,MAT843323T7D11182,SUCCESS,
2026-06-16 09:36:27,MAT447324S3E16159,SUCCESS,
2026-06-16 09:36:31,MAT506501S8D06779,SUCCESS,
2026-06-16 09:36:35,MAT513059T5A02778,SUCCESS,
2026-06-16 09:36:38,MAT513059TFD05091,SUCCESS,
2026-06-16 09:36:42,MAT513307NFG06458,SUCCESS,
2026-06-16 09:36:45,MAT513307NFG06582,SUCCESS,
2026-06-16 09:36:47,MAT513354NFE03702,SUCCESS,
2026-06-16 09:36:49,MAT513354NFE04293,SUCCESS,
2026-06-16 09:36:52,MAT513356T5D10319,SUCCESS,
2026-06-16 09:36:54,MAT513356TFC03660,SUCCESS,
2026-06-16 09:36:56,MAT514016TFC04029,SUCCESS,
2026-06-16 09:36:59,MAT557029MUN02923,SUCCESS,
2026-06-16 09:37:01,MAT557076TUD02614,SUCCESS,
2026-06-16 09:37:05,MAT557076TUD02615,SUCCESS,
2026-06-16 09:37:07,MAT557076TUE02886,SUCCESS,
2026-06-16 09:37:10,MAT558010SVE15661,SUCCESS,
2026-06-16 09:37:13,MAT558010TVA00211,SUCCESS,
2026-06-16 09:37:16,MAT558010TVB11548,SUCCESS,
2026-06-16 09:37:20,MAT558017TVD20004,SUCCESS,
2026-06-16 09:37:25,MAT558017TVD24327,SUCCESS,
2026-06-16 09:37:28,MAT558017TVE25710,SUCCESS,
2026-06-16 09:37:31,MAT558017TVE27756,SUCCESS,
2026-06-16 09:37:35,MAT558053TVC18753,SUCCESS,
2026-06-16 09:37:39,MAT558053TVD24403,SUCCESS,
2026-06-16 09:37:45,MAT558053TVD25085,SUCCESS,
2026-06-16 09:37:47,MAT558053TVE28816,SUCCESS,
2026-06-16 09:37:48,MAT558056TVD21762,SUCCESS,
2026-06-16 09:37:50,MAT558056TVD21766,SUCCESS,
2026-06-16 09:37:51,MAT558056TVD21814,SUCCESS,
2026-06-16 09:37:54,MAT558056TVE27199,SUCCESS,
2026-06-16 09:37:56,MAT558056TVE29304,SUCCESS,
2026-06-16 09:37:59,MAT558057TVD19325,SUCCESS,
2026-06-16 09:38:03,MAT558057TVE28540,SUCCESS,
2026-06-16 09:38:06,MAT558057TVE29963,SUCCESS,
2026-06-16 09:38:10,MAT558057TVE29989,SUCCESS,
2026-06-16 09:38:14,MAT558057TVE31105,SUCCESS,
2026-06-16 09:38:18,MAT563016M5B03071,SUCCESS,
2026-06-16 09:38:20,MAT563016NAB01485,SUCCESS,
2026-06-16 09:38:21,MAT563103T5C08319,SUCCESS,
2026-06-16 09:38:24,MAT566008P1D11142,SUCCESS,
2026-06-16 09:38:26,MAT566011P1D12621,SUCCESS,
2026-06-16 09:38:30,MAT566011R1A02479,SUCCESS,
2026-06-16 09:38:33,MAT566011R1C06183,SUCCESS,
2026-06-16 09:38:35,MAT566013R1E12000,SUCCESS,
2026-06-16 09:38:39,MAT566013R1E12003,SUCCESS,
2026-06-16 09:38:42,MAT566013R1E13118,SUCCESS,
2026-06-16 09:38:46,MAT566025S1B06103,SUCCESS,
2026-06-16 09:38:48,MAT566025S1B06448,SUCCESS,
2026-06-16 09:38:52,MAT566025S1D13764,SUCCESS,
2026-06-16 09:38:54,MAT566136T3B07065,SUCCESS,
2026-06-16 09:38:57,MAT566235T1D13498,SUCCESS,
2026-06-16 09:39:04,MAT783008N1D12772,FAILED,"('Connection aborted.', ConnectionResetError(10054, 'An existing connection was forcibly closed by the remote host', None, 10054, None))"
2026-06-16 09:39:08,MAT785027R7G12214,SUCCESS,
2026-06-16 09:39:12,MAT785027R7H13581,SUCCESS,
2026-06-16 09:39:16,MAT785027R7J16514,SUCCESS,
2026-06-16 09:39:18,MAT785030S7C06029,SUCCESS,
2026-06-16 09:39:21,MAT785048S7B03270,SUCCESS,
2026-06-16 09:39:25,MAT785050S7E08933,SUCCESS,
2026-06-16 09:39:29,MAT785050S7E09450,SUCCESS,
2026-06-16 09:39:32,MAT785065T7C06878,SUCCESS,
2026-06-16 09:39:37,MAT794002N7C05318,SUCCESS,
2026-06-16 09:39:41,MAT797083R1A00356,SUCCESS,
2026-06-16 09:39:44,MAT797083R1A00367,SUCCESS,
2026-06-16 09:39:48,MAT797083R1E13698,SUCCESS,
2026-06-16 09:39:52,MAT797083R1E13705,SUCCESS,
2026-06-16 09:39:56,MAT797083R1E13839,SUCCESS,
2026-06-16 09:40:00,MAT797308T1C08701,SUCCESS,
2026-06-16 09:40:04,MAT805021TFE07501,SUCCESS,
2026-06-16 09:40:07,MAT805023RFE06957,SUCCESS,
2026-06-16 09:40:10,MAT805023TFA00589,SUCCESS,
2026-06-16 09:40:16,MAT805023TFD05683,SUCCESS,
2026-06-16 09:40:20,MAT805023TFD05707,SUCCESS,
2026-06-16 09:40:24,MAT805023TFE07025,SUCCESS,
2026-06-16 09:40:28,MAT805023TFE07848,SUCCESS,
2026-06-16 09:40:32,MAT805025T5B06030,SUCCESS,
2026-06-16 09:40:33,MAT805025T5C08073,SUCCESS,
2026-06-16 09:40:36,MAT805025T5E12214,SUCCESS,
2026-06-16 09:40:41,MAT805025T5E12382,SUCCESS,
2026-06-16 09:40:44,MAT805025TFA00202,SUCCESS,
2026-06-16 09:40:49,MAT805025TFE07622,SUCCESS,
2026-06-16 09:40:53,MAT808013P1C10221,SUCCESS,
2026-06-16 09:40:56,MAT812017N5B02953,SUCCESS,
2026-06-16 09:40:59,MAT817007T5D10338,SUCCESS,
2026-06-16 09:41:02,MAT817007T5D11888,SUCCESS,
2026-06-16 09:41:06,MAT817007T5D11889,SUCCESS,
2026-06-16 09:41:10,MAT817007TFE07150,SUCCESS,
2026-06-16 09:41:15,MAT817007TFE07658,SUCCESS,
2026-06-16 09:41:20,MAT825005T5C09498,SUCCESS,
2026-06-16 09:41:24,MAT825005T5C09557,SUCCESS,
2026-06-16 09:41:28,MAT828061S2D05918,SUCCESS,
2026-06-16 09:41:31,MAT834002P2C09499,SUCCESS,
2026-06-16 09:41:34,MAT843201R7P22394,SUCCESS,
2026-06-16 09:41:38,MAT847020T7D10514,SUCCESS,
2026-06-16 09:42:27,MAT541057J1K32472,FAILED,No ticket found for chassis MAT541057J1K32472
2026-06-16 09:42:28,MAT569052S3N33848,FAILED,"POST /api/crm/saveTicketStage failed (HTTP 500): {'message': 'Previous activity Stage 1 || FOTA / OTA Activities || Dealer Request / Vehicle Ignition On must be completed first.', 'status': False}"
2026-06-16 09:42:32,MAT797312T1E15619,SUCCESS,
2026-06-16 09:42:35,MAT812068R5K16497,SUCCESS,
2026-06-16 09:42:36,MAT817007SFN11289,FAILED,"POST /api/crm/saveTicketStage failed (HTTP 500): {'message': 'Previous activity Stage 1 || FOTA / OTA Activities || Dealer Request / Vehicle Ignition On must be completed first.', 'status': False}"
