timestamp,chassis_no,status,error
2026-06-26 10:00:12,MAT466638M1D10933,SUCCESS,
2026-06-26 10:00:16,MAT500066T1E14954,SUCCESS,
2026-06-26 10:00:20,MAT500066T1E16783,SUCCESS,
2026-06-26 10:00:22,MAT514016TFE06976,SUCCESS,
2026-06-26 10:00:24,MAT555021R8D07219,SUCCESS,
2026-06-26 10:00:27,MAT558001MVN57849,SUCCESS,
2026-06-26 10:00:29,MAT558001MVP64747,SUCCESS,
2026-06-26 10:00:31,MAT558005RVG36343,SUCCESS,
2026-06-26 10:00:34,MAT558005TVF32444,SUCCESS,
2026-06-26 10:00:36,MAT558010TVC17883,SUCCESS,
2026-06-26 10:00:39,MAT558010TVC17933,SUCCESS,
2026-06-26 10:00:43,MAT558017TVE28317,SUCCESS,
2026-06-26 10:00:46,MAT558017TVE28458,SUCCESS,
2026-06-26 10:00:50,MAT558053SVJ26537,SUCCESS,
2026-06-26 10:00:53,MAT558053TVA00066,SUCCESS,
2026-06-26 10:00:56,MAT558053TVC18935,SUCCESS,
2026-06-26 10:00:59,MAT558053TVE28548,SUCCESS,
2026-06-26 10:01:02,MAT558053TVE28774,SUCCESS,
2026-06-26 10:01:06,MAT558057TVA03988,SUCCESS,
2026-06-26 10:01:09,MAT563010M7A02327,SUCCESS,
2026-06-26 10:01:13,MAT563010PAB02036,SUCCESS,
2026-06-26 10:01:16,MAT563076N7P29285,SUCCESS,
2026-06-26 10:01:20,MAT563239S7E08876,SUCCESS,
2026-06-26 10:01:24,MAT563239S7E09526,SUCCESS,
2026-06-26 10:01:28,MAT563239S7E09528,SUCCESS,
2026-06-26 10:01:31,MAT563239S7E09866,SUCCESS,
2026-06-26 10:01:35,MAT563239S7E10067,SUCCESS,
2026-06-26 10:01:38,MAT566008P1E15135,SUCCESS,
2026-06-26 10:01:40,MAT566022S1B04921,SUCCESS,
2026-06-26 10:01:44,MAT566022S1B05781,SUCCESS,
2026-06-26 10:01:49,MAT566023S1E15278,SUCCESS,
2026-06-26 10:01:50,MAT566025R1D11676,SUCCESS,
2026-06-26 10:01:53,MAT566235T1E14042,SUCCESS,
