timestamp,chassis_no,status,error
2026-06-27 09:38:17,MAT567001S3B03885,SUCCESS,
2026-06-27 09:38:18,MAT843201S7A01141,SUCCESS,
2026-06-27 09:38:19,MAT793052T1D11569,SUCCESS,
2026-06-27 09:38:21,MAT784059RFA01374,SUCCESS,
2026-06-27 09:38:22,MAT837012S1C07329,SUCCESS,
2026-06-27 09:38:23,MAT784059RFD06590,SUCCESS,
2026-06-27 09:38:24,MAT558010TVE26340,SUCCESS,
2026-06-27 09:38:25,MAT784059RFD05715,SUCCESS,
2026-06-27 09:38:27,MAT566135T1C10168,SUCCESS,
2026-06-27 09:38:28,MAT797309T1C10895,SUCCESS,
2026-06-27 09:38:29,MAT744021S3B03957,SUCCESS,
2026-06-27 09:38:30,MAT817007TFF08362,SUCCESS,
2026-06-27 09:38:31,MAT805025T5E13322,SUCCESS,
2026-06-27 09:38:32,MAT805025T5E13690,SUCCESS,
2026-06-27 09:38:34,MAT513059TFD05990,SUCCESS,
2026-06-27 09:38:35,MAT784059RFD06585,SUCCESS,
2026-06-27 09:38:36,MAT805023TFE07184,SUCCESS,
2026-06-27 09:38:37,MAT503083NAD04701,SUCCESS,
2026-06-27 09:38:38,MAT566227T1B06090,SUCCESS,
2026-06-27 09:38:39,MAT558005RVE21585,SUCCESS,
2026-06-27 09:38:41,MAT805023RFC04062,SUCCESS,
2026-06-27 09:38:42,MAT558053TVE30254,SUCCESS,
2026-06-27 09:38:43,MAT513063TFC04870,SUCCESS,
2026-06-27 09:38:44,MAT513059TFD05991,SUCCESS,
2026-06-27 09:38:45,MAT513063SFB02740,SUCCESS,
2026-06-27 09:38:46,MAT785076T7E12817,SUCCESS,
2026-06-27 09:38:48,MAT557106TUB01210,SUCCESS,
2026-06-27 09:38:49,MAT784059RMA00058,SUCCESS,
2026-06-27 09:38:50,MAT817007T5E12642,SUCCESS,
2026-06-27 09:38:51,MAT767255M5D05513,SUCCESS,
2026-06-27 09:38:52,MAT805023RFE07433,SUCCESS,
2026-06-27 09:38:53,MAT805025T5E13693,SUCCESS,
2026-06-27 09:38:55,MAT847020T5D11828,SUCCESS,
2026-06-27 09:38:56,MAT558005PVF32975,SUCCESS,
2026-06-27 09:38:57,MAT784059RFC04144,SUCCESS,
