timestamp,chassis_no,status,error
2026-06-21 00:30:31,MAT347001T1D13486,SUCCESS,
2026-06-21 00:30:34,MAT447153P2E13096,SUCCESS,
2026-06-21 00:30:37,MAT500055T1E13977,SUCCESS,
2026-06-21 00:30:43,MAT500056T1C10538,SUCCESS,
2026-06-21 00:30:45,MAT500066T1E16137,SUCCESS,
2026-06-21 00:30:47,MAT503076MAC03304,SUCCESS,
2026-06-21 00:30:48,MAT503083N2E10895,SUCCESS,
2026-06-21 00:30:50,MAT503083N2E11368,SUCCESS,
2026-06-21 00:30:52,MAT503083N2E11369,SUCCESS,
2026-06-21 00:30:54,MAT503083N2E11371,SUCCESS,
2026-06-21 00:30:55,MAT503091SAD07729,SUCCESS,
2026-06-21 00:30:56,MAT503113TAC10251,SUCCESS,
2026-06-21 00:30:58,MAT503301P2N30865,SUCCESS,
2026-06-21 00:30:59,MAT503302S2C04376,SUCCESS,
2026-06-21 00:31:01,MAT503302S2C04377,SUCCESS,
2026-06-21 00:31:03,MAT503302S2P22131,SUCCESS,
2026-06-21 00:31:04,MAT506502S8D07585,SUCCESS,
2026-06-21 00:31:05,MAT513059RFF09069,FAILED,"POST /api/crm/saveTicketStage failed (HTTP 500): {'message': 'Previous activity Stage 1 || FOTA / OTA Activities || Dealer Request / Vehicle Ignition On must be completed first.', 'status': False}"
2026-06-21 00:31:07,MAT513059TFD05089,SUCCESS,
2026-06-21 00:31:09,MAT513059TFD05105,SUCCESS,
2026-06-21 00:31:10,MAT513059TFD05106,SUCCESS,
2026-06-21 00:31:12,MAT513060RFC04502,SUCCESS,
2026-06-21 00:31:13,MAT513060RFC04528,SUCCESS,
2026-06-21 00:31:15,MAT513060RFC04867,SUCCESS,
2026-06-21 00:31:17,MAT513060RFC04868,SUCCESS,
2026-06-21 00:31:18,MAT513060RFC04869,SUCCESS,
2026-06-21 00:31:20,MAT513060RFC04871,SUCCESS,
2026-06-21 00:31:21,MAT513060RFC04886,SUCCESS,
2026-06-21 00:31:23,MAT513060RFC04888,SUCCESS,
2026-06-21 00:31:24,MAT513060RFC05014,SUCCESS,
2026-06-21 00:31:26,MAT513060RFD05888,SUCCESS,
2026-06-21 00:31:27,MAT513061TFA00482,SUCCESS,
2026-06-21 00:31:29,MAT513061TFA00501,SUCCESS,
2026-06-21 00:31:31,MAT513061TFA00654,SUCCESS,
2026-06-21 00:31:32,MAT513061TFD05318,SUCCESS,
